OG0035454	BalsamFir77582		FraserFir148540, FraserFir152949, FraserFir177248
OG0035463	BalsamFir100120, BalsamFir103015, BalsamFir77701		FraserFir172051
OG0035470	BalsamFir77778		FraserFir109840, FraserFir112893, FraserFir113188
OG0035472	BalsamFir77797		FraserFir116203, FraserFir129281, FraserFir154118
OG0035476	BalsamFir77916, BalsamFir88189		FraserFir123986, FraserFir95957
OG0035481	BalsamFir78009, BalsamFir88904		FraserFir161162, FraserFir192076
OG0035492	BalsamFir100659, BalsamFir78234, BalsamFir97173		FraserFir203744
OG0035493	BalsamFir78241		FraserFir102063, FraserFir203113, FraserFir88385
OG0035494	BalsamFir78247, BalsamFir93110		FraserFir113029, FraserFir186462
OG0035495	BalsamFir78267, BalsamFir81738		FraserFir74546, FraserFir92834
OG0035497	BalsamFir78272		FraserFir111319, FraserFir113341, FraserFir74076
OG0035499	BalsamFir78291		FraserFir104567, FraserFir118329, FraserFir122920
OG0035503	BalsamFir78331, BalsamFir86043, BalsamFir88152		FraserFir165614
OG0035504	BalsamFir78344, BalsamFir98417		FraserFir134795, FraserFir184299
OG0035511	BalsamFir103673, BalsamFir78460		FraserFir128023, FraserFir149406
OG0035513	BalsamFir78468		FraserFir111065, FraserFir176593, FraserFir200991
OG0035514	BalsamFir78473, BalsamFir94408		FraserFir100994, FraserFir127287
OG0035516	BalsamFir78498, BalsamFir89395		FraserFir114033, FraserFir116979
OG0035523	BalsamFir78637		FraserFir128872, FraserFir170207, FraserFir89142
OG0035525	BalsamFir78670		FraserFir120566, FraserFir184433, FraserFir57567
OG0035526	BalsamFir102113, BalsamFir78714, BalsamFir84886		FraserFir158395
OG0035527	BalsamFir102181, BalsamFir78719		FraserFir176630, FraserFir184305
OG0035542	BalsamFir78954, BalsamFir88139		FraserFir147241, FraserFir199337
OG0035548	BalsamFir79085, BalsamFir92524		FraserFir126491, FraserFir145577
OG0035552	BalsamFir102694, BalsamFir79150		FraserFir164240, FraserFir203648
OG0035553	BalsamFir101587, BalsamFir79155, BalsamFir89983		FraserFir206331
OG0035575	BalsamFir79558		FraserFir62645, FraserFir8274, FraserFir89517
OG0035576	BalsamFir79559		FraserFir106281, FraserFir124623, FraserFir92985
OG0035578	BalsamFir79576, BalsamFir87489, BalsamFir92853		FraserFir150231
OG0035582	BalsamFir79642, BalsamFir80251		FraserFir133431, FraserFir189849
OG0035588	BalsamFir79710		FraserFir165946, FraserFir167672, FraserFir185389
OG0035591	BalsamFir79749		FraserFir147828, FraserFir179152, FraserFir179499
OG0035592	BalsamFir79750		FraserFir172356, FraserFir42681, FraserFir83230
OG0035596	BalsamFir79783, BalsamFir96377		FraserFir155491, FraserFir162777
OG0035597	BalsamFir79792		FraserFir105216, FraserFir130637, FraserFir183363
OG0035601	BalsamFir79841		FraserFir162291, FraserFir172012, FraserFir175129
OG0035604	BalsamFir79870		FraserFir135306, FraserFir157511, FraserFir173405
OG0035609	BalsamFir102781, BalsamFir103568, BalsamFir79903		FraserFir183076
OG0035613	BalsamFir79984		FraserFir112724, FraserFir122080, FraserFir135373
OG0035616	BalsamFir80038		FraserFir121897, FraserFir127904, FraserFir131219
OG0035622	BalsamFir80136, BalsamFir81248		FraserFir161512, FraserFir202835
OG0035626	BalsamFir80217, BalsamFir84936		FraserFir178680, FraserFir182251
OG0035627	BalsamFir80229, BalsamFir99719		FraserFir142596, FraserFir154816
OG0035633	BalsamFir80326, BalsamFir80444, BalsamFir84500		FraserFir116554
OG0035637	BalsamFir80387		FraserFir132876, FraserFir143215, FraserFir143769
OG0035640	BalsamFir80405		FraserFir50247, FraserFir54223, FraserFir55167
OG0035643	BalsamFir80455		FraserFir130245, FraserFir141498, FraserFir171282
OG0035644	BalsamFir80467		FraserFir145723, FraserFir175974, FraserFir197833
OG0035647	BalsamFir80487, BalsamFir90858		FraserFir159993, FraserFir169096
OG0035650	BalsamFir80510, BalsamFir88704, BalsamFir99111		FraserFir162598
OG0035651	BalsamFir80522, BalsamFir87119		FraserFir105877, FraserFir99488
OG0035662	BalsamFir80615, BalsamFir85818		FraserFir105941, FraserFir69670
OG0035665	BalsamFir80678, BalsamFir93251		FraserFir77580, FraserFir96306
OG0035686	BalsamFir81043		FraserFir121801, FraserFir146771, FraserFir173818
OG0035691	BalsamFir81183		FraserFir107474, FraserFir133259, FraserFir67538
OG0035706	BalsamFir103539, BalsamFir81398		FraserFir178256, FraserFir187584
OG0035709	BalsamFir81477, BalsamFir92984, BalsamFir94780		FraserFir145131
OG0035710	BalsamFir81529		FraserFir149741, FraserFir153224, FraserFir166064
OG0035711	BalsamFir81540, BalsamFir94087		FraserFir35927, FraserFir36943
OG0035714	BalsamFir81562, BalsamFir88318		FraserFir162149, FraserFir171663
OG0035722	BalsamFir81708		FraserFir117595, FraserFir171037, FraserFir49264
OG0035726	BalsamFir81746		FraserFir33079, FraserFir37192, FraserFir93041
OG0035729	BalsamFir81762, BalsamFir89535		FraserFir119187, FraserFir149643
OG0035743	BalsamFir81947, BalsamFir89328		FraserFir143595, FraserFir153848
OG0035747	BalsamFir82014		FraserFir201036, FraserFir84021, FraserFir92359
OG0035748	BalsamFir82034		FraserFir113270, FraserFir203334, FraserFir207486
OG0035750	BalsamFir82090, BalsamFir94683		FraserFir159299, FraserFir176119
OG0035754	BalsamFir82126, BalsamFir83136		FraserFir143481, FraserFir153351
OG0035755	BalsamFir82130, BalsamFir94927		FraserFir172087, FraserFir206832
OG0035757	BalsamFir82163, BalsamFir90282		FraserFir129758, FraserFir75657
OG0035760	BalsamFir100353, BalsamFir82195		FraserFir160111, FraserFir173974
OG0035774	BalsamFir82324, BalsamFir98318		FraserFir207231, FraserFir56760
OG0035778	BalsamFir82399		FraserFir126662, FraserFir128487, FraserFir165393
OG0035780	BalsamFir82435		FraserFir126730, FraserFir156587, FraserFir175090
OG0035781	BalsamFir103159, BalsamFir82446, BalsamFir94565		FraserFir179477
OG0035782	BalsamFir82451		FraserFir164290, FraserFir172873, FraserFir204481
OG0035783	BalsamFir82457, BalsamFir98645		FraserFir132828, FraserFir208237
OG0035790	BalsamFir82548		FraserFir135999, FraserFir196013, FraserFir93904
OG0035794	BalsamFir82599		FraserFir114746, FraserFir193259, FraserFir91757
OG0035802	BalsamFir82730		FraserFir189974, FraserFir198250, FraserFir199212
OG0035804	BalsamFir82791		FraserFir125473, FraserFir163630, FraserFir209878
OG0035805	BalsamFir100769, BalsamFir82793, BalsamFir96748		FraserFir155410
OG0035814	BalsamFir83006		FraserFir158134, FraserFir160485, FraserFir170241
OG0035815	BalsamFir83047		FraserFir111895, FraserFir149017, FraserFir158441
OG0035816	BalsamFir83050		FraserFir101741, FraserFir133930, FraserFir199638
OG0035820	BalsamFir83099		FraserFir102539, FraserFir125489, FraserFir60881
OG0035823	BalsamFir83117		FraserFir153382, FraserFir165403, FraserFir86079
OG0035839	BalsamFir83252		FraserFir103788, FraserFir121283, FraserFir132172
OG0035840	BalsamFir83260, BalsamFir86432		FraserFir127507, FraserFir159496
OG0035842	BalsamFir83307, BalsamFir92494, BalsamFir93323		FraserFir149498
OG0035843	BalsamFir83310		FraserFir135180, FraserFir19676, FraserFir86840
OG0035844	BalsamFir83316, BalsamFir91440, BalsamFir91739		FraserFir159380
OG0035849	BalsamFir83444, BalsamFir96223		FraserFir170576, FraserFir194310
OG0035852	BalsamFir83496		FraserFir103757, FraserFir133536, FraserFir94853
OG0035864	BalsamFir83695		FraserFir131368, FraserFir75889, FraserFir86801
OG0035870	BalsamFir83794		FraserFir139692, FraserFir167740, FraserFir195445
OG0035871	BalsamFir83833, BalsamFir86547		FraserFir179092, FraserFir202150
OG0035876	BalsamFir83919		FraserFir106003, FraserFir116154, FraserFir85857
OG0035889	BalsamFir84223		FraserFir129968, FraserFir157002, FraserFir161865
OG0035890	BalsamFir84232, BalsamFir84827		FraserFir162946, FraserFir169280
OG0035895	BalsamFir84358		FraserFir160611, FraserFir205618, FraserFir97796
OG0035897	BalsamFir84374		FraserFir136652, FraserFir148332, FraserFir157708
OG0035904	BalsamFir84487		FraserFir103622, FraserFir119397, FraserFir183546
OG0035910	BalsamFir104037, BalsamFir84615, BalsamFir91261		FraserFir181195
OG0035912	BalsamFir84641		FraserFir145649, FraserFir197296, FraserFir199267
OG0035920	BalsamFir84751, BalsamFir94587		FraserFir101165, FraserFir118372
OG0035923	BalsamFir84832		FraserFir136932, FraserFir149922, FraserFir155008
OG0035927	BalsamFir84920		FraserFir149217, FraserFir164420, FraserFir190478
OG0035939	BalsamFir85083		FraserFir147778, FraserFir92849, FraserFir99794
OG0035944	BalsamFir85135		FraserFir154468, FraserFir78298, FraserFir86848
OG0035953	BalsamFir85234		FraserFir143440, FraserFir162736, FraserFir181159
OG0035955	BalsamFir85269		FraserFir140012, FraserFir191062, FraserFir67501
OG0035958	BalsamFir85295		FraserFir101095, FraserFir115252, FraserFir166136
OG0035960	BalsamFir85311		FraserFir165818, FraserFir63457, FraserFir99001
OG0035963	BalsamFir85352		FraserFir106367, FraserFir148807, FraserFir94954
OG0035969	BalsamFir85519		FraserFir108328, FraserFir126515, FraserFir178643
OG0035977	BalsamFir85711, BalsamFir93216		FraserFir60879, FraserFir77072
OG0035988	BalsamFir85865		FraserFir137379, FraserFir175301, FraserFir194913
OG0035992	BalsamFir85976		FraserFir191263, FraserFir74002, FraserFir89685
OG0035996	BalsamFir86042		FraserFir153154, FraserFir160323, FraserFir199135
OG0036000	BalsamFir86104		FraserFir125988, FraserFir193157, FraserFir77710
OG0036007	BalsamFir103269, BalsamFir86260		FraserFir143252, FraserFir173597
OG0036010	BalsamFir86295		FraserFir115431, FraserFir155761, FraserFir170655
OG0036016	BalsamFir86443		FraserFir81275, FraserFir84262, FraserFir85380
OG0036020	BalsamFir86485		FraserFir149758, FraserFir177876, FraserFir189656
OG0036021	BalsamFir86499, BalsamFir89524		FraserFir137382, FraserFir65221
OG0036023	BalsamFir86510		FraserFir100895, FraserFir168688, FraserFir206738
OG0036026	BalsamFir103522, BalsamFir86580		FraserFir137455, FraserFir156239
OG0036031	BalsamFir86630		FraserFir117194, FraserFir207173, FraserFir86273
OG0036033	BalsamFir86649, BalsamFir99749		FraserFir133271, FraserFir204617
OG0036044	BalsamFir86884		FraserFir120718, FraserFir156910, FraserFir205709
OG0036046	BalsamFir86921, BalsamFir88614		FraserFir173321, FraserFir191038
OG0036047	BalsamFir86947, BalsamFir97438		FraserFir148277, FraserFir177840
OG0036057	BalsamFir103408, BalsamFir87064, BalsamFir94538		FraserFir185280
OG0036058	BalsamFir87072		FraserFir102536, FraserFir48057, FraserFir74232
OG0036059	BalsamFir87081		FraserFir134859, FraserFir15398, FraserFir74493
OG0036060	BalsamFir87114		FraserFir151891, FraserFir201382, FraserFir96313
OG0036061	BalsamFir87120		FraserFir142598, FraserFir92514, FraserFir92580
OG0036063	BalsamFir87126, BalsamFir89486		FraserFir127516, FraserFir133819
OG0036072	BalsamFir87256		FraserFir161627, FraserFir172572, FraserFir193434
OG0036078	BalsamFir101483, BalsamFir87386		FraserFir163827, FraserFir176456
OG0036079	BalsamFir87406		FraserFir138199, FraserFir157875, FraserFir167338
OG0036088	BalsamFir87580, BalsamFir96211		FraserFir152145, FraserFir69812
OG0036092	BalsamFir87633		FraserFir171233, FraserFir172910, FraserFir195059
OG0036096	BalsamFir87675		FraserFir10957, FraserFir11293, FraserFir140022
OG0036102	BalsamFir87847		FraserFir128553, FraserFir141647, FraserFir168084
OG0036103	BalsamFir100486, BalsamFir87862		FraserFir151277, FraserFir171955
OG0036104	BalsamFir87868		FraserFir119516, FraserFir142261, FraserFir164651
OG0036106	BalsamFir87937		FraserFir118748, FraserFir173995, FraserFir89998
OG0036108	BalsamFir87944		FraserFir102465, FraserFir147294, FraserFir171392
OG0036113	BalsamFir88021		FraserFir189267, FraserFir92584, FraserFir94011
OG0036114	BalsamFir88030		FraserFir136164, FraserFir168607, FraserFir195735
OG0036115	BalsamFir88062, BalsamFir95110		FraserFir121910, FraserFir185387
OG0036120	BalsamFir88135, BalsamFir90741		FraserFir114209, FraserFir170670
OG0036121	BalsamFir88150		FraserFir118676, FraserFir158372, FraserFir162167
OG0036127	BalsamFir88263		FraserFir133101, FraserFir140069, FraserFir158964
OG0036132	BalsamFir88364		FraserFir123719, FraserFir192962, FraserFir66899
OG0036137	BalsamFir88412		FraserFir123265, FraserFir134716, FraserFir79283
OG0036138	BalsamFir103890, BalsamFir88413, BalsamFir90735		FraserFir170468
OG0036139	BalsamFir88430		FraserFir115735, FraserFir152541, FraserFir195908
OG0036146	BalsamFir88544		FraserFir167500, FraserFir41020, FraserFir54253
OG0036147	BalsamFir88577		FraserFir131436, FraserFir200774, FraserFir201010
OG0036152	BalsamFir88680		FraserFir25488, FraserFir26055, FraserFir95939
OG0036166	BalsamFir100657, BalsamFir88955		FraserFir135564, FraserFir172942
OG0036173	BalsamFir89055		FraserFir172973, FraserFir88471, FraserFir93291
OG0036174	BalsamFir89122		FraserFir146257, FraserFir30623, FraserFir5273
OG0036175	BalsamFir89133		FraserFir12498, FraserFir192083, FraserFir5161
OG0036177	BalsamFir89141, BalsamFir98744		FraserFir106449, FraserFir156398
OG0036186	BalsamFir89367		FraserFir154588, FraserFir187748, FraserFir209219
OG0036187	BalsamFir89372		FraserFir132274, FraserFir140054, FraserFir200222
OG0036191	BalsamFir89440		FraserFir134383, FraserFir182007, FraserFir93847
OG0036194	BalsamFir89481, BalsamFir93453		FraserFir107529, FraserFir185805
OG0036195	BalsamFir89489		FraserFir28540, FraserFir41627, FraserFir54763
OG0036200	BalsamFir89647		FraserFir138995, FraserFir173017, FraserFir205014
OG0036201	BalsamFir89665		FraserFir128478, FraserFir167127, FraserFir194281
OG0036203	BalsamFir89755		FraserFir163291, FraserFir54859, FraserFir75884
OG0036206	BalsamFir89833, BalsamFir98096		FraserFir121793, FraserFir191920
OG0036209	BalsamFir89867		FraserFir132713, FraserFir66083, FraserFir75794
OG0036215	BalsamFir89979		FraserFir110019, FraserFir133509, FraserFir156258
OG0036216	BalsamFir90002		FraserFir138416, FraserFir145937, FraserFir171310
OG0036217	BalsamFir90003, BalsamFir90988		FraserFir86872, FraserFir90811
OG0036219	BalsamFir90038, BalsamFir99975		FraserFir178288, FraserFir62443
OG0036228	BalsamFir90224		FraserFir202961, FraserFir44823, FraserFir90312
OG0036229	BalsamFir90226, BalsamFir97041		FraserFir155622, FraserFir184521
OG0036232	BalsamFir90335		FraserFir134679, FraserFir178619, FraserFir182073
OG0036239	BalsamFir90410		FraserFir116438, FraserFir172698, FraserFir196097
OG0036240	BalsamFir90434		FraserFir106305, FraserFir107298, FraserFir108287
OG0036243	BalsamFir90466		FraserFir115990, FraserFir208668, FraserFir62372
OG0036244	BalsamFir90471		FraserFir123935, FraserFir128145, FraserFir175317
OG0036250	BalsamFir90648		FraserFir146040, FraserFir206209, FraserFir66194
OG0036252	BalsamFir90685		FraserFir146222, FraserFir146532, FraserFir164943
OG0036253	BalsamFir90690		FraserFir128188, FraserFir155087, FraserFir181983
OG0036259	BalsamFir90917		FraserFir125562, FraserFir154846, FraserFir182513
OG0036260	BalsamFir90922, BalsamFir99442		FraserFir159598, FraserFir166351
OG0036261	BalsamFir90927		FraserFir147794, FraserFir209579, FraserFir57202
OG0036264	BalsamFir90967		FraserFir122692, FraserFir156121, FraserFir189983
OG0036267	BalsamFir91039		FraserFir62211, FraserFir82700, FraserFir90505
OG0036271	BalsamFir91098, BalsamFir91251		FraserFir192758, FraserFir206870
OG0036273	BalsamFir91119		FraserFir166457, FraserFir50301, FraserFir67692
OG0036277	BalsamFir91236, BalsamFir94456		FraserFir177767, FraserFir202273
OG0036278	BalsamFir91253		FraserFir154789, FraserFir201358, FraserFir206785
OG0036286	BalsamFir91428		FraserFir125990, FraserFir147999, FraserFir62725
OG0036296	BalsamFir91608		FraserFir136240, FraserFir185374, FraserFir206382
OG0036302	BalsamFir91697, BalsamFir99435		FraserFir116181, FraserFir127372
OG0036307	BalsamFir91847		FraserFir45317, FraserFir52840, FraserFir54910
OG0036308	BalsamFir91868		FraserFir106543, FraserFir110911, FraserFir123718
OG0036316	BalsamFir92030, BalsamFir96920		FraserFir155221, FraserFir204175
OG0036318	BalsamFir92107, BalsamFir96139		FraserFir108522, FraserFir123278
OG0036321	BalsamFir92161		FraserFir150699, FraserFir190535, FraserFir77351
OG0036324	BalsamFir92217, BalsamFir95932		FraserFir151119, FraserFir92989
OG0036332	BalsamFir92370		FraserFir135618, FraserFir166001, FraserFir194308
OG0036336	BalsamFir92455		FraserFir158622, FraserFir164053, FraserFir165444
OG0036338	BalsamFir101716, BalsamFir92478		FraserFir149190, FraserFir171448
OG0036341	BalsamFir92528, BalsamFir93933		FraserFir132825, FraserFir188746
OG0036342	BalsamFir92530		FraserFir192750, FraserFir197258, FraserFir203969
OG0036344	BalsamFir92552		FraserFir123604, FraserFir126969, FraserFir195033
OG0036346	BalsamFir92578		FraserFir156304, FraserFir32916, FraserFir85955
OG0036348	BalsamFir92593, BalsamFir96750		FraserFir117231, FraserFir138128
OG0036350	BalsamFir92605		FraserFir115540, FraserFir180035, FraserFir61895
OG0036351	BalsamFir92614		FraserFir103725, FraserFir189132, FraserFir83330
OG0036352	BalsamFir92628		FraserFir148837, FraserFir189710, FraserFir79511
OG0036353	BalsamFir92629, BalsamFir99002		FraserFir123748, FraserFir132719
OG0036356	BalsamFir92660		FraserFir118687, FraserFir122360, FraserFir156250
OG0036359	BalsamFir92700, BalsamFir93008, BalsamFir93425		FraserFir203732
OG0036361	BalsamFir92784		FraserFir171723, FraserFir74982, FraserFir76371
OG0036364	BalsamFir102959, BalsamFir92842, BalsamFir95011		FraserFir170985
OG0036365	BalsamFir92855		FraserFir125574, FraserFir42702, FraserFir47526
OG0036366	BalsamFir92890		FraserFir137260, FraserFir176040, FraserFir207014
OG0036367	BalsamFir92911		FraserFir89812, FraserFir92208, FraserFir97552
OG0036372	BalsamFir93048, BalsamFir94069		FraserFir134929, FraserFir205184
OG0036378	BalsamFir93156		FraserFir141886, FraserFir45921, FraserFir85880
OG0036380	BalsamFir93204		FraserFir115298, FraserFir140433, FraserFir159845
OG0036383	BalsamFir93250		FraserFir20116, FraserFir78509, FraserFir88109
OG0036387	BalsamFir93332		FraserFir122766, FraserFir54177, FraserFir90122
OG0036389	BalsamFir93416		FraserFir152187, FraserFir204512, FraserFir205516
OG0036398	BalsamFir93527, BalsamFir99223		FraserFir105499, FraserFir127444
OG0036401	BalsamFir100614, BalsamFir103230, BalsamFir93650		FraserFir154798
OG0036403	BalsamFir93694		FraserFir109358, FraserFir112335, FraserFir120571
OG0036405	BalsamFir93721, BalsamFir99278		FraserFir166316, FraserFir180212
OG0036412	BalsamFir93868		FraserFir192177, FraserFir193030, FraserFir195409
OG0036413	BalsamFir93898		FraserFir133508, FraserFir163240, FraserFir184255
OG0036428	BalsamFir94179		FraserFir113739, FraserFir123742, FraserFir176820
OG0036439	BalsamFir94404		FraserFir100162, FraserFir117642, FraserFir43070
OG0036443	BalsamFir100378, BalsamFir94448, BalsamFir96260		FraserFir141987
OG0036445	BalsamFir94476		FraserFir185291, FraserFir37040, FraserFir37573
OG0036447	BalsamFir103058, BalsamFir94514, BalsamFir95201		FraserFir181018
OG0036455	BalsamFir94680, BalsamFir99990		FraserFir196376, FraserFir203613
OG0036456	BalsamFir94694		FraserFir134698, FraserFir169380, FraserFir201074
OG0036458	BalsamFir94719		FraserFir119222, FraserFir128729, FraserFir138594
OG0036461	BalsamFir94746		FraserFir147664, FraserFir159125, FraserFir192153
OG0036462	BalsamFir94870		FraserFir117002, FraserFir91148, FraserFir92131
OG0036467	BalsamFir94935		FraserFir132637, FraserFir149707, FraserFir192089
OG0036470	BalsamFir94982		FraserFir113530, FraserFir178584, FraserFir179121
OG0036472	BalsamFir95052		FraserFir102651, FraserFir103772, FraserFir170397
OG0036477	BalsamFir95136		FraserFir105884, FraserFir116836, FraserFir161204
OG0036491	BalsamFir95342		FraserFir109000, FraserFir190789, FraserFir200053
OG0036496	BalsamFir95516		FraserFir102405, FraserFir133963, FraserFir94028
OG0036502	BalsamFir100273, BalsamFir95614, BalsamFir98349		FraserFir200160
OG0036504	BalsamFir95713		FraserFir114894, FraserFir71469, FraserFir77320
OG0036511	BalsamFir95853		FraserFir128127, FraserFir152863, FraserFir190754
OG0036523	BalsamFir96068		FraserFir139390, FraserFir188616, FraserFir81225
OG0036525	BalsamFir96084		FraserFir150040, FraserFir163929, FraserFir171381
OG0036528	BalsamFir96118		FraserFir136338, FraserFir182984, FraserFir184112
OG0036533	BalsamFir96268		FraserFir64804, FraserFir76615, FraserFir88226
OG0036535	BalsamFir96285		FraserFir104581, FraserFir179339, FraserFir195833
OG0036539	BalsamFir96361		FraserFir140163, FraserFir169145, FraserFir181474
OG0036541	BalsamFir96464		FraserFir137514, FraserFir179465, FraserFir95131
OG0036543	BalsamFir96577		FraserFir176684, FraserFir198163, FraserFir199161
OG0036548	BalsamFir96739		FraserFir124858, FraserFir141165, FraserFir198885
OG0036550	BalsamFir96778		FraserFir130068, FraserFir149422, FraserFir193348
OG0036561	BalsamFir96946		FraserFir112631, FraserFir118703, FraserFir97606
OG0036564	BalsamFir97025		FraserFir110918, FraserFir121318, FraserFir130337
OG0036566	BalsamFir97080		FraserFir100909, FraserFir152347, FraserFir99632
OG0036572	BalsamFir103902, BalsamFir97205		FraserFir161258, FraserFir167259
OG0036573	BalsamFir97231		FraserFir139859, FraserFir196056, FraserFir208678
OG0036574	BalsamFir97256		FraserFir146720, FraserFir158171, FraserFir99226
OG0036578	BalsamFir97332, BalsamFir99393		FraserFir137932, FraserFir145547
OG0036579	BalsamFir97335, BalsamFir99417		FraserFir174758, FraserFir180111
OG0036581	BalsamFir97363		FraserFir168101, FraserFir172571, FraserFir178516
OG0036585	BalsamFir97421		FraserFir144881, FraserFir44522, FraserFir55305
OG0036586	BalsamFir97456		FraserFir165344, FraserFir180881, FraserFir206612
OG0036593	BalsamFir97555		FraserFir133722, FraserFir142510, FraserFir165975
OG0036602	BalsamFir97710		FraserFir104183, FraserFir144527, FraserFir67412
OG0036603	BalsamFir97721		FraserFir160339, FraserFir161994, FraserFir163276
OG0036605	BalsamFir97789		FraserFir111338, FraserFir193279, FraserFir93773
OG0036614	BalsamFir103086, BalsamFir97902		FraserFir104344, FraserFir153217
OG0036615	BalsamFir97950, BalsamFir99908		FraserFir173571, FraserFir201271
OG0036618	BalsamFir100118, BalsamFir98024		FraserFir127878, FraserFir177498
OG0036621	BalsamFir98059		FraserFir113907, FraserFir151802, FraserFir166505
OG0036623	BalsamFir98108		FraserFir165978, FraserFir184186, FraserFir195281
OG0036626	BalsamFir98152		FraserFir130445, FraserFir156078, FraserFir75191
OG0036631	BalsamFir98231		FraserFir133376, FraserFir135881, FraserFir143062
OG0036632	BalsamFir98247		FraserFir114015, FraserFir117973, FraserFir195850
OG0036638	BalsamFir98373		FraserFir118675, FraserFir181097, FraserFir207641
OG0036653	BalsamFir100379, BalsamFir98574, BalsamFir99731		FraserFir195169
OG0036655	BalsamFir98590		FraserFir130050, FraserFir165121, FraserFir196483
OG0036656	BalsamFir98619		FraserFir119768, FraserFir43681, FraserFir44305
OG0036660	BalsamFir98729		FraserFir108035, FraserFir149437, FraserFir158700
OG0036661	BalsamFir98736		FraserFir105800, FraserFir130616, FraserFir204689
OG0036667	BalsamFir98824		FraserFir158347, FraserFir158521, FraserFir161016
OG0036670	BalsamFir98926		FraserFir161715, FraserFir179137, FraserFir45322
OG0036672	BalsamFir98972		FraserFir153542, FraserFir166417, FraserFir191409
OG0036679	BalsamFir99086		FraserFir140253, FraserFir162497, FraserFir76400
OG0036680	BalsamFir99113		FraserFir111607, FraserFir14993, FraserFir193392
OG0036689	BalsamFir99372		FraserFir115525, FraserFir173750, FraserFir80652
OG0036691	BalsamFir101165, BalsamFir102669, BalsamFir99465		FraserFir176183
OG0036694	BalsamFir99531		FraserFir151714, FraserFir197294, FraserFir57966
OG0036700	BalsamFir99601		FraserFir132168, FraserFir177730, FraserFir194540
OG0036702	BalsamFir99630		FraserFir113155, FraserFir31595, FraserFir33143
OG0036728	BalsamFir100024		FraserFir118483, FraserFir120946, FraserFir178299
OG0036729	BalsamFir100035		FraserFir163604, FraserFir177213, FraserFir199525
OG0036734	BalsamFir100154		FraserFir158685, FraserFir161176, FraserFir63569
OG0036735	BalsamFir100199, BalsamFir101613		FraserFir173332, FraserFir184923
OG0036737	BalsamFir100217		FraserFir178032, FraserFir200523, FraserFir205363
OG0036738	BalsamFir100225		FraserFir160824, FraserFir178906, FraserFir182434
OG0036753	BalsamFir100783, BalsamFir103748		FraserFir188708, FraserFir194881
OG0036754	BalsamFir100814		FraserFir143791, FraserFir161841, FraserFir49901
OG0036756	BalsamFir100842		FraserFir138622, FraserFir166296, FraserFir209533
OG0036757	BalsamFir100895		FraserFir110727, FraserFir139874, FraserFir158326
OG0036758	BalsamFir100912		FraserFir124224, FraserFir129885, FraserFir151441
OG0036760	BalsamFir100988		FraserFir107253, FraserFir124695, FraserFir149307
OG0036762	BalsamFir101005		FraserFir148051, FraserFir156203, FraserFir86038
OG0036778	BalsamFir101324, BalsamFir104035		FraserFir107369, FraserFir121160
OG0036789	BalsamFir101642		FraserFir145193, FraserFir166071, FraserFir201160
OG0036791	BalsamFir101693		FraserFir140778, FraserFir156424, FraserFir196119
OG0036797	BalsamFir101901		FraserFir131093, FraserFir200125, FraserFir204696
OG0036798	BalsamFir101916		FraserFir124050, FraserFir135375, FraserFir146953
OG0036801	BalsamFir101961, BalsamFir103753		FraserFir27576, FraserFir27739
OG0036805	BalsamFir102124		FraserFir126499, FraserFir160715, FraserFir85815
OG0036806	BalsamFir102133		FraserFir182876, FraserFir209443, FraserFir93397
OG0036808	BalsamFir102176		FraserFir127328, FraserFir144971, FraserFir195863
OG0036823	BalsamFir102418		FraserFir173349, FraserFir37637, FraserFir72413
OG0036827	BalsamFir102498		FraserFir156094, FraserFir176929, FraserFir203097
OG0036829	BalsamFir102512		FraserFir170745, FraserFir177328, FraserFir195285
OG0036837	BalsamFir102638		FraserFir129949, FraserFir169641, FraserFir175789
OG0036840	BalsamFir102667		FraserFir100651, FraserFir109434, FraserFir94095
OG0036842	BalsamFir102750		FraserFir202395, FraserFir34890, FraserFir70193
OG0036843	BalsamFir102768		FraserFir198067, FraserFir46348, FraserFir52507
OG0036846	BalsamFir102862		FraserFir159692, FraserFir172377, FraserFir24683
OG0036847	BalsamFir102875		FraserFir107859, FraserFir188275, FraserFir84271
OG0036857	BalsamFir103082		FraserFir125148, FraserFir132393, FraserFir79465
OG0036859	BalsamFir103175		FraserFir111566, FraserFir148763, FraserFir91510
OG0036861	BalsamFir103260		FraserFir168022, FraserFir65953, FraserFir88783
OG0036868	BalsamFir103381		FraserFir161248, FraserFir167378, FraserFir186926
OG0036869	BalsamFir103384		FraserFir110944, FraserFir115317, FraserFir159355
OG0036870	BalsamFir103425		FraserFir138791, FraserFir150162, FraserFir59437
OG0036872	BalsamFir103463		FraserFir114629, FraserFir144106, FraserFir74492
OG0036874	BalsamFir103489		FraserFir136767, FraserFir154959, FraserFir89269
OG0036880	BalsamFir103648		FraserFir145526, FraserFir177991, FraserFir78911
OG0036881	BalsamFir103730		FraserFir167931, FraserFir173386, FraserFir208291
OG0036886	BalsamFir103841		FraserFir107405, FraserFir129844, FraserFir97695
OG0036890	BalsamFir103992		FraserFir121750, FraserFir126218, FraserFir179848
OG0036894	BalsamFir104085		FraserFir169290, FraserFir188318, FraserFir208601
OG0036896	BalsamFir104144		FraserFir110985, FraserFir133047, FraserFir154606
OG0040954	BalsamFir125, BalsamFir127		FraserFir279
OG0040964	BalsamFir326		FraserFir697, FraserFir826
